area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;180150;013402;036;01;1;3;2;3;2;1;2;2;2;2;2;2;2;3;3;3;3;2912;38,343280558451;180150013402;18015001340203601;180150013402036011;202306
1;180150;013402;036;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;38,343280558451;180150013402;18015001340203602;180150013402036021;202306
1;180150;013402;036;03;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;38,343280558451;180150013402;18015001340203603;180150013402036031;202306
1;180150;013402;036;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;38,343280558451;180150013402;18015001340203604;180150013402036041;202306
1;180150;013402;036;05;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2912;38,343280558451;180150013402;18015001340203605;180150013402036051;202306
1;180150;013402;036;06;1;2;2;1;2;3;2;2;2;2;2;2;2;3;2;2;2;2912;38,343280558451;180150013402;18015001340203606;180150013402036061;202306
1;180150;013402;036;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;38,343280558451;180150013402;18015001340203608;180150013402036081;202306
1;180150;014201;036;01;1;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;118,771654641227;180150014201;18015001420103601;180150014201036011;202306
1;180150;014201;036;02;1;2;3;1;3;2;2;2;3;3;2;2;3;1;2;3;3;2912;118,771654641227;180150014201;18015001420103602;180150014201036021;202306
1;180150;014201;036;03;1;3;3;1;2;2;2;2;2;2;2;2;3;2;3;3;3;2912;118,771654641227;180150014201;18015001420103603;180150014201036031;202306
1;180150;014201;036;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2912;118,771654641227;180150014201;18015001420103604;180150014201036041;202306
1;180150;014201;036;05;1;2;2;1;2;2;2;2;3;2;1;2;3;1;3;3;3;2912;118,771654641227;180150014201;18015001420103605;180150014201036051;202306
1;180150;014201;036;06;1;2;2;1;3;3;2;2;3;2;2;2;2;1;3;2;2;2912;118,771654641227;180150014201;18015001420103606;180150014201036061;202306
1;180150;014201;036;07;1;2;2;2;3;2;2;3;3;2;2;2;3;3;3;2;2;2912;118,771654641227;180150014201;18015001420103607;180150014201036071;202306
1;180150;014401;035;01;1;2;3;1;1;2;2;3;3;3;1;3;3;3;3;3;3;2913;154,83977861845;180150014401;18015001440103501;180150014401035011;202306
1;180150;014401;035;02;1;2;2;2;2;2;2;3;2;2;3;3;3;3;3;3;3;2913;154,83977861845;180150014401;18015001440103502;180150014401035021;202306
1;180150;014401;035;03;1;3;1;2;1;2;2;3;2;2;2;2;2;2;2;3;3;2913;154,83977861845;180150014401;18015001440103503;180150014401035031;202306
1;180150;014401;035;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2913;154,83977861845;180150014401;18015001440103504;180150014401035041;202306
1;180150;014401;035;05;1;2;2;2;2;2;2;3;3;3;1;3;3;3;3;3;3;2913;154,83977861845;180150014401;18015001440103505;180150014401035051;202306
1;180150;014401;035;06;1;3;3;3;3;2;2;3;3;3;3;3;3;3;3;3;3;2913;154,83977861845;180150014401;18015001440103506;180150014401035061;202306
1;180150;014401;035;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;154,83977861845;180150014401;18015001440103507;180150014401035071;202306
1;180150;014502;035;01;1;3;2;2;3;2;2;2;2;2;2;2;3;2;1;1;2;2911;36,9711631792638;180150014502;18015001450203501;180150014502035011;202306
1;180150;014502;035;02;1;2;3;1;3;2;2;2;2;2;2;2;3;2;2;2;2;2911;36,9711631792638;180150014502;18015001450203502;180150014502035021;202306
1;180150;014502;035;03;1;2;2;1;3;2;2;2;1;2;2;2;2;3;2;3;2;2911;36,9711631792638;180150014502;18015001450203503;180150014502035031;202306
1;180150;014502;035;04;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2911;36,9711631792638;180150014502;18015001450203504;180150014502035041;202306
1;180150;014502;035;05;1;2;3;3;2;2;2;3;2;3;2;2;2;3;2;3;3;2911;36,9711631792638;180150014502;18015001450203505;180150014502035051;202306
1;180150;014502;035;06;1;3;2;2;1;1;2;2;2;2;2;2;2;3;3;3;3;2911;36,9711631792638;180150014502;18015001450203506;180150014502035061;202306
1;180150;014502;035;07;1;2;2;1;2;2;2;2;2;3;2;2;3;2;3;2;2;2911;36,9711631792638;180150014502;18015001450203507;180150014502035071;202306
1;180150;014802;035;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;128,582527347215;180150014802;18015001480203501;180150014802035011;202306
1;180150;014802;035;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;128,582527347215;180150014802;18015001480203502;180150014802035021;202306
1;180150;014802;035;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;128,582527347215;180150014802;18015001480203503;180150014802035031;202306
1;180150;014802;035;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;128,582527347215;180150014802;18015001480203504;180150014802035041;202306
1;180150;014802;035;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;128,582527347215;180150014802;18015001480203505;180150014802035051;202306
1;180150;014802;035;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;128,582527347215;180150014802;18015001480203506;180150014802035061;202306
1;180150;014802;035;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;128,582527347215;180150014802;18015001480203507;180150014802035071;202306
1;180150;015302;042;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2913;86,6725027600287;180150015302;18015001530204201;180150015302042011;202306
1;180150;015302;042;02;1;2;2;2;1;2;2;2;2;3;2;3;3;3;3;3;2;2913;86,6725027600287;180150015302;18015001530204202;180150015302042021;202306
1;180150;015302;042;04;1;3;3;3;3;1;1;3;3;3;2;3;3;3;3;3;3;2913;86,6725027600287;180150015302;18015001530204204;180150015302042041;202306
1;180150;015302;042;05;1;2;3;2;1;1;2;3;2;3;3;3;3;3;2;3;3;2913;86,6725027600287;180150015302;18015001530204205;180150015302042051;202306
1;180150;015302;042;06;1;2;2;2;2;2;2;1;1;2;1;2;2;3;3;3;2;2913;86,6725027600287;180150015302;18015001530204206;180150015302042061;202306
1;180150;015302;042;07;1;2;1;3;2;1;1;3;3;3;2;3;3;3;3;3;3;2913;86,6725027600287;180150015302;18015001530204207;180150015302042071;202306
1;180150;015302;042;08;1;2;1;1;1;2;1;3;3;3;3;3;3;3;1;3;3;2913;86,6725027600287;180150015302;18015001530204208;180150015302042081;202306
1;180150;015402;035;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2912;149,205551747021;180150015402;18015001540203501;180150015402035011;202306
1;180150;015402;035;02;1;2;2;3;2;1;2;2;2;2;2;2;2;3;2;3;3;2912;149,205551747021;180150015402;18015001540203502;180150015402035021;202306
1;180150;015402;035;03;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2912;149,205551747021;180150015402;18015001540203503;180150015402035031;202306
1;180150;015402;035;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2912;149,205551747021;180150015402;18015001540203504;180150015402035041;202306
1;180150;015402;035;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2912;149,205551747021;180150015402;18015001540203505;180150015402035051;202306
1;180150;015402;035;06;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2912;149,205551747021;180150015402;18015001540203506;180150015402035061;202306
1;180150;015402;035;07;1;3;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;149,205551747021;180150015402;18015001540203507;180150015402035071;202306
1;180150;015403;042;01;1;1;1;1;1;2;2;3;2;2;2;1;1;1;1;3;1;2912;118,423459762129;180150015403;18015001540304201;180150015403042011;202306
1;180150;015403;042;02;1;2;2;2;1;2;2;3;2;2;2;3;2;3;3;3;3;2912;118,423459762129;180150015403;18015001540304202;180150015403042021;202306
1;180150;015403;042;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2912;118,423459762129;180150015403;18015001540304203;180150015403042031;202306
1;180150;015403;042;04;1;2;2;1;1;2;2;3;2;2;2;2;2;3;3;3;3;2912;118,423459762129;180150015403;18015001540304204;180150015403042041;202306
1;180150;015403;042;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2912;118,423459762129;180150015403;18015001540304205;180150015403042051;202306
1;180150;015403;042;06;1;2;2;2;2;3;2;3;2;3;3;2;2;3;3;2;3;2912;118,423459762129;180150015403;18015001540304206;180150015403042061;202306
1;180150;015403;042;07;1;1;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2912;118,423459762129;180150015403;18015001540304207;180150015403042071;202306
1;180150;015405;035;01;1;2;1;2;2;2;2;2;2;2;2;3;2;2;1;2;1;2912;86,6096715023096;180150015405;18015001540503501;180150015405035011;202306
1;180150;015405;035;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2912;86,6096715023096;180150015405;18015001540503502;180150015405035021;202306
1;180150;015405;035;03;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2912;86,6096715023096;180150015405;18015001540503503;180150015405035031;202306
1;180150;015405;035;04;1;2;2;2;2;2;2;2;2;3;2;3;3;2;2;2;2;2912;86,6096715023096;180150015405;18015001540503504;180150015405035041;202306
1;180150;015405;035;05;1;2;1;2;2;3;2;2;2;2;2;2;2;2;2;3;2;2912;86,6096715023096;180150015405;18015001540503505;180150015405035051;202306
1;180150;015405;035;06;1;2;2;1;1;2;2;3;2;3;3;3;3;3;3;3;3;2912;86,6096715023096;180150015405;18015001540503506;180150015405035061;202306
1;180150;015405;035;07;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;86,6096715023096;180150015405;18015001540503507;180150015405035071;202306
1;180150;016601;049;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;168,790932326228;180150016601;18015001660104901;180150016601049011;202306
1;180150;016601;049;02;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;168,790932326228;180150016601;18015001660104902;180150016601049021;202306
1;180150;016601;049;05;1;2;2;1;2;2;2;2;1;2;1;2;2;3;2;3;2;2913;168,790932326228;180150016601;18015001660104905;180150016601049051;202306
1;180150;016601;049;06;1;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2913;168,790932326228;180150016601;18015001660104906;180150016601049061;202306
1;180150;016601;049;08;1;3;2;1;2;1;2;2;2;2;2;2;2;3;2;3;2;2913;168,790932326228;180150016601;18015001660104908;180150016601049081;202306
1;180150;016601;049;09;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;168,790932326228;180150016601;18015001660104909;180150016601049091;202306
1;180150;016601;049;10;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2913;168,790932326228;180150016601;18015001660104910;180150016601049101;202306
1;180150;017301;042;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;36,7265436537812;180150017301;18015001730104201;180150017301042011;202306
1;180150;017301;042;03;1;3;1;2;1;2;3;3;3;3;3;3;3;3;2;3;1;2911;36,7265436537812;180150017301;18015001730104203;180150017301042031;202306
1;180150;017301;042;04;1;2;2;2;2;2;2;2;2;3;2;2;3;3;3;3;3;2911;36,7265436537812;180150017301;18015001730104204;180150017301042041;202306
1;180150;017301;042;05;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2911;36,7265436537812;180150017301;18015001730104205;180150017301042051;202306
1;180150;017301;042;06;1;3;1;2;1;2;2;2;2;2;3;1;1;3;3;3;3;2911;36,7265436537812;180150017301;18015001730104206;180150017301042061;202306
1;180150;017301;042;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2911;36,7265436537812;180150017301;18015001730104207;180150017301042071;202306
1;180150;017301;042;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;36,7265436537812;180150017301;18015001730104208;180150017301042081;202306
1;180150;017501;035;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;103,153946414012;180150017501;18015001750103501;180150017501035011;202306
1;180150;017501;035;02;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;103,153946414012;180150017501;18015001750103502;180150017501035021;202306
1;180150;017501;035;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;103,153946414012;180150017501;18015001750103503;180150017501035031;202306
1;180150;017501;035;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;103,153946414012;180150017501;18015001750103504;180150017501035041;202306
1;180150;017501;035;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;103,153946414012;180150017501;18015001750103505;180150017501035051;202306
1;180150;017501;035;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;103,153946414012;180150017501;18015001750103506;180150017501035061;202306
1;180150;017501;035;07;1;1;2;3;2;1;2;2;2;2;2;2;2;3;2;3;2;2913;103,153946414012;180150017501;18015001750103507;180150017501035071;202306
1;180150;017903;049;02;1;2;3;1;2;2;3;2;3;3;3;3;3;2;2;3;2;2911;51,666462236675;180150017903;18015001790304902;180150017903049021;202306
1;180150;017903;049;03;1;2;3;2;3;3;3;2;3;3;3;3;3;2;1;2;2;2911;51,666462236675;180150017903;18015001790304903;180150017903049031;202306
1;180150;017903;049;04;1;2;3;1;2;3;3;2;3;3;2;2;2;3;2;2;2;2911;51,666462236675;180150017903;18015001790304904;180150017903049041;202306
1;180150;017903;049;05;1;1;3;2;3;2;2;1;2;2;2;2;2;3;2;2;2;2911;51,666462236675;180150017903;18015001790304905;180150017903049051;202306
1;180150;017903;049;06;1;2;3;1;2;2;2;2;2;2;2;3;3;1;2;2;1;2911;51,666462236675;180150017903;18015001790304906;180150017903049061;202306
1;180150;017903;049;07;1;2;3;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2911;51,666462236675;180150017903;18015001790304907;180150017903049071;202306
1;180150;017903;049;08;1;2;3;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2911;51,666462236675;180150017903;18015001790304908;180150017903049081;202306
1;180150;019206;049;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2912;60,4379855487532;180150019206;18015001920604901;180150019206049011;202306
1;180150;019206;049;03;1;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2912;60,4379855487532;180150019206;18015001920604903;180150019206049031;202306
1;180150;019206;049;04;1;3;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;60,4379855487532;180150019206;18015001920604904;180150019206049041;202306
1;180150;019206;049;05;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2912;60,4379855487532;180150019206;18015001920604905;180150019206049051;202306
1;180150;019206;049;06;1;3;2;1;2;1;1;2;2;2;2;2;2;3;3;3;3;2912;60,4379855487532;180150019206;18015001920604906;180150019206049061;202306
1;180150;019206;049;07;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2912;60,4379855487532;180150019206;18015001920604907;180150019206049071;202306
1;180150;020103;036;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;30,19974803767;180150020103;18015002010303601;180150020103036011;202306
1;180150;020103;036;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;30,19974803767;180150020103;18015002010303602;180150020103036021;202306
1;180150;020103;036;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2913;30,19974803767;180150020103;18015002010303603;180150020103036031;202306
1;180150;020103;036;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;30,19974803767;180150020103;18015002010303605;180150020103036051;202306
1;180150;020103;036;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;30,19974803767;180150020103;18015002010303606;180150020103036061;202306
1;180150;020103;036;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;30,19974803767;180150020103;18015002010303607;180150020103036071;202306
1;180150;020501;036;01;1;3;2;3;2;1;2;2;2;2;1;2;2;3;1;2;2;2913;210,607304878478;180150020501;18015002050103601;180150020501036011;202306
1;180150;020501;036;02;1;2;2;2;3;3;2;2;2;2;2;2;3;2;2;2;1;2913;210,607304878478;180150020501;18015002050103602;180150020501036021;202306
1;180150;020501;036;04;1;2;2;1;3;2;2;2;2;1;2;2;2;2;2;3;2;2913;210,607304878478;180150020501;18015002050103604;180150020501036041;202306
1;180150;020501;036;06;1;2;2;3;3;2;2;2;2;2;1;2;2;2;2;3;3;2913;210,607304878478;180150020501;18015002050103606;180150020501036061;202306
1;180150;020501;036;07;1;2;3;1;2;2;2;2;2;2;2;2;2;3;2;2;3;2913;210,607304878478;180150020501;18015002050103607;180150020501036071;202306
1;180150;020501;036;08;1;3;2;2;2;1;2;2;3;2;2;2;2;3;2;3;3;2913;210,607304878478;180150020501;18015002050103608;180150020501036081;202306
1;180150;020801;049;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;71,2865015734696;180150020801;18015002080104901;180150020801049011;202306
1;180150;020801;049;04;1;2;3;2;2;2;2;2;2;2;2;3;3;3;2;3;3;2911;71,2865015734696;180150020801;18015002080104904;180150020801049041;202306
1;180150;020801;049;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2911;71,2865015734696;180150020801;18015002080104906;180150020801049061;202306
1;180150;020801;049;07;1;3;2;2;2;2;3;2;3;3;3;3;3;2;3;3;3;2911;71,2865015734696;180150020801;18015002080104907;180150020801049071;202306
1;180150;020801;049;08;1;2;2;2;3;3;3;2;2;2;2;2;3;3;1;2;3;2911;71,2865015734696;180150020801;18015002080104908;180150020801049081;202306
1;180150;020801;049;09;1;2;2;2;1;2;1;2;2;2;2;2;2;3;3;3;3;2911;71,2865015734696;180150020801;18015002080104909;180150020801049091;202306
1;180150;021103;035;01;1;1;2;2;2;2;2;3;2;2;2;2;2;1;2;2;2;2911;65,9949291762198;180150021103;18015002110303501;180150021103035011;202306
1;180150;021103;035;02;1;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2911;65,9949291762198;180150021103;18015002110303502;180150021103035021;202306
1;180150;021103;035;03;1;2;2;2;2;2;2;2;3;2;1;2;2;1;2;2;2;2911;65,9949291762198;180150021103;18015002110303503;180150021103035031;202306
1;180150;021103;035;04;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2911;65,9949291762198;180150021103;18015002110303504;180150021103035041;202306
1;180150;021103;035;05;1;3;3;1;2;2;2;2;3;2;2;2;3;1;3;3;3;2911;65,9949291762198;180150021103;18015002110303505;180150021103035051;202306
1;180150;021103;035;06;1;2;2;1;2;2;2;2;3;2;2;2;3;1;3;3;3;2911;65,9949291762198;180150021103;18015002110303506;180150021103035061;202306
1;180150;021103;035;07;1;3;2;2;3;2;2;2;2;2;2;2;2;1;3;2;2;2911;65,9949291762198;180150021103;18015002110303507;180150021103035071;202306
1;180150;022701;049;03;1;2;3;2;3;3;3;2;3;2;2;3;3;2;2;2;2;2912;58,9441069911867;180150022701;18015002270104903;180150022701049031;202306
1;180150;022701;049;07;1;2;3;2;3;2;2;2;2;2;2;2;2;1;2;2;2;2912;58,9441069911867;180150022701;18015002270104907;180150022701049071;202306
1;180150;022701;049;08;1;3;3;1;2;2;2;2;2;3;3;3;3;2;2;2;1;2912;58,9441069911867;180150022701;18015002270104908;180150022701049081;202306
1;180150;022701;049;09;1;2;3;2;3;2;2;2;2;2;2;2;3;2;1;2;2;2912;58,9441069911867;180150022701;18015002270104909;180150022701049091;202306
1;180150;022701;049;10;1;2;3;2;3;3;3;2;2;2;3;3;3;2;2;3;2;2912;58,9441069911867;180150022701;18015002270104910;180150022701049101;202306
1;180150;023101;036;01;1;2;2;1;3;3;3;2;2;2;2;2;3;2;3;2;3;2912;191,128341973661;180150023101;18015002310103601;180150023101036011;202306
1;180150;023101;036;02;1;2;3;3;2;1;2;2;2;2;1;1;2;3;2;3;2;2912;191,128341973661;180150023101;18015002310103602;180150023101036021;202306
1;180150;023101;036;03;1;2;2;1;3;1;2;2;2;3;2;2;3;3;3;2;3;2912;191,128341973661;180150023101;18015002310103603;180150023101036031;202306
1;180150;023101;036;04;1;3;2;2;3;2;2;2;2;2;2;2;3;2;2;2;2;2912;191,128341973661;180150023101;18015002310103604;180150023101036041;202306
1;180150;023101;036;05;1;2;3;1;2;3;3;2;2;2;2;2;3;2;2;2;2;2912;191,128341973661;180150023101;18015002310103605;180150023101036051;202306
1;180150;023101;036;06;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2912;191,128341973661;180150023101;18015002310103606;180150023101036061;202306
1;180150;023101;036;07;1;2;3;2;3;2;2;2;3;3;1;3;3;3;3;3;3;2912;191,128341973661;180150023101;18015002310103607;180150023101036071;202306
1;180150;023203;036;01;1;1;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2913;102,334007519644;180150023203;18015002320303601;180150023203036011;202306
1;180150;023203;036;03;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;3;3;2913;102,334007519644;180150023203;18015002320303603;180150023203036031;202306
1;180150;023203;036;04;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2913;102,334007519644;180150023203;18015002320303604;180150023203036041;202306
1;180150;023203;036;05;1;1;1;2;3;2;2;3;2;3;1;3;1;3;2;2;2;2913;102,334007519644;180150023203;18015002320303605;180150023203036051;202306
1;180150;023203;036;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;102,334007519644;180150023203;18015002320303606;180150023203036061;202306
1;180150;023203;036;07;1;1;2;1;2;2;2;1;2;2;2;2;2;3;2;3;2;2913;102,334007519644;180150023203;18015002320303607;180150023203036071;202306
1;180150;023203;036;08;1;3;2;1;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;102,334007519644;180150023203;18015002320303608;180150023203036081;202306
1;180150;024202;042;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2913;238,362300375444;180150024202;18015002420204201;180150024202042011;202306
1;180150;024202;042;02;1;2;2;1;3;3;3;2;3;3;3;3;3;2;3;2;2;2913;238,362300375444;180150024202;18015002420204202;180150024202042021;202306
1;180150;024202;042;03;1;3;3;2;2;2;2;2;2;2;2;2;3;1;3;2;3;2913;238,362300375444;180150024202;18015002420204203;180150024202042031;202306
1;180150;024202;042;04;1;2;2;1;2;2;3;3;3;2;2;2;3;1;3;2;2;2913;238,362300375444;180150024202;18015002420204204;180150024202042041;202306
1;180150;024202;042;05;1;2;2;2;3;2;3;2;2;3;2;3;2;2;2;2;2;2913;238,362300375444;180150024202;18015002420204205;180150024202042051;202306
1;180150;024202;042;06;1;2;3;1;1;1;2;2;2;2;2;2;2;3;3;3;3;2913;238,362300375444;180150024202;18015002420204206;180150024202042061;202306
1;180150;024202;042;07;1;2;2;1;2;2;2;2;2;2;2;2;2;1;3;3;3;2913;238,362300375444;180150024202;18015002420204207;180150024202042071;202306
1;180150;024402;036;01;1;2;3;2;2;3;3;2;3;3;3;3;3;2;2;2;2;2911;25,9845875505628;180150024402;18015002440203601;180150024402036011;202306
1;180150;024402;036;02;1;1;3;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2911;25,9845875505628;180150024402;18015002440203602;180150024402036021;202306
1;180150;024402;036;03;1;2;2;1;2;3;3;3;3;3;2;2;3;2;2;2;2;2911;25,9845875505628;180150024402;18015002440203603;180150024402036031;202306
1;180150;024402;036;04;1;2;2;1;2;3;3;2;3;3;3;3;3;2;1;1;2;2911;25,9845875505628;180150024402;18015002440203604;180150024402036041;202306
1;180150;024402;036;05;1;2;3;2;3;3;3;3;3;3;3;3;3;2;1;2;2;2911;25,9845875505628;180150024402;18015002440203605;180150024402036051;202306
1;180150;024402;036;06;1;2;2;1;2;2;3;2;2;3;3;3;3;2;2;2;1;2911;25,9845875505628;180150024402;18015002440203606;180150024402036061;202306
1;180150;024402;036;07;1;2;3;2;3;3;3;2;3;3;3;3;2;2;1;2;1;2911;25,9845875505628;180150024402;18015002440203607;180150024402036071;202306
1;180150;024501;042;01;1;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;1;2913;127,627036029024;180150024501;18015002450104201;180150024501042011;202306
1;180150;024501;042;02;1;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2913;127,627036029024;180150024501;18015002450104202;180150024501042021;202306
1;180150;024501;042;03;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2913;127,627036029024;180150024501;18015002450104203;180150024501042031;202306
1;180150;024501;042;04;1;3;1;3;2;1;2;2;2;2;2;2;2;3;2;3;2;2913;127,627036029024;180150024501;18015002450104204;180150024501042041;202306
1;180150;024501;042;05;1;3;2;1;2;1;2;2;2;2;2;2;2;3;3;3;2;2913;127,627036029024;180150024501;18015002450104205;180150024501042051;202306
1;180150;024501;042;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2913;127,627036029024;180150024501;18015002450104206;180150024501042061;202306
1;180150;024501;042;07;1;3;3;1;3;2;2;2;2;2;2;2;2;3;3;3;3;2913;127,627036029024;180150024501;18015002450104207;180150024501042071;202306
1;180150;024601;042;01;1;3;1;3;1;2;2;2;1;2;1;2;2;3;2;2;2;2911;65,7887343797723;180150024601;18015002460104201;180150024601042011;202306
1;180150;024601;042;02;1;3;3;3;3;3;2;2;3;3;3;3;3;3;3;3;3;2911;65,7887343797723;180150024601;18015002460104202;180150024601042021;202306
1;180150;024601;042;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2911;65,7887343797723;180150024601;18015002460104203;180150024601042031;202306
1;180150;024601;042;04;1;3;3;2;1;2;2;2;2;2;2;2;2;3;3;3;3;2911;65,7887343797723;180150024601;18015002460104204;180150024601042041;202306
1;180150;024601;042;05;1;2;2;2;3;3;3;1;3;2;2;2;3;1;3;3;3;2911;65,7887343797723;180150024601;18015002460104205;180150024601042051;202306
1;180150;024601;042;06;1;2;2;2;2;2;2;2;3;2;3;2;3;1;3;3;3;2911;65,7887343797723;180150024601;18015002460104206;180150024601042061;202306
1;180150;024601;042;07;1;3;3;2;2;3;2;2;2;2;2;2;3;3;3;3;3;2911;65,7887343797723;180150024601;18015002460104207;180150024601042071;202306
1;180150;025102;042;01;1;2;2;2;2;3;2;2;2;2;2;3;2;3;3;3;3;2912;149,612809002587;180150025102;18015002510204201;180150025102042011;202306
1;180150;025102;042;02;1;2;2;2;2;3;3;2;2;2;2;3;2;2;2;2;2;2912;149,612809002587;180150025102;18015002510204202;180150025102042021;202306
1;180150;025102;042;03;1;2;1;2;2;2;2;3;2;3;3;3;2;3;3;3;3;2912;149,612809002587;180150025102;18015002510204203;180150025102042031;202306
1;180150;025102;042;04;1;2;2;2;2;2;2;2;2;3;2;2;3;2;3;3;3;2912;149,612809002587;180150025102;18015002510204204;180150025102042041;202306
1;180150;025102;042;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2912;149,612809002587;180150025102;18015002510204205;180150025102042051;202306
1;180150;025102;042;06;1;3;1;2;3;2;2;2;2;2;1;3;3;3;3;3;3;2912;149,612809002587;180150025102;18015002510204206;180150025102042061;202306
1;180150;025102;042;07;1;2;2;2;2;2;2;2;3;2;3;3;3;3;3;3;3;2912;149,612809002587;180150025102;18015002510204207;180150025102042071;202306
1;180150;026201;042;02;1;2;2;2;1;1;1;3;2;1;1;1;2;3;1;1;1;2913;88,4742335419762;180150026201;18015002620104202;180150026201042021;202306
